Token	ObservationDate	HoldValue	TradeValue	ASXCode	AvgHoldValue	MAAvgHoldKey	MAAvgHoldValue
NICKEL	3/08/2016	149651.708	1315791.7	12	12470.97567	SMA30	142625.1614
NICKEL	4/08/2016	152350.731	761654.8	12	12695.89425	SMA30	143444.7984
NICKEL	5/08/2016	151311.689	1188170.8	12	12609.30742	SMA30	144367.7404
NICKEL	8/08/2016	150521.066	1185880.1	12	12543.42217	SMA30	145386.7711
NICKEL	9/08/2016	155319.523	1500261.7	12	12943.29358	SMA30	146647.8726
NICKEL	10/08/2016	151976.621	1374684.6	12	12664.71842	SMA30	147734.3788
NICKEL	11/08/2016	156886.777	2191321	12	13073.89808	SMA30	148881.4463
NICKEL	12/08/2016	151435.156	1791216.5	12	12619.59633	SMA30	149798.5772
NICKEL	15/08/2016	146867.057	1998812.6	12	12238.92142	SMA30	150508.4397
NICKEL	16/08/2016	145251.295	1411282.4	12	12104.27458	SMA30	150893.4162
NICKEL	17/08/2016	147438.23	1438920.5	12	12286.51917	SMA30	151336.6669
NICKEL	18/08/2016	144066.86	951158.4	12	12005.57167	SMA30	151698.198
NICKEL	19/08/2016	145457.677	800227	12	12121.47308	SMA30	152001.7258
NICKEL	22/08/2016	144231.2	731252.8	12	12019.26667	SMA30	152157.724
NICKEL	23/08/2016	146425.518	467422.3	12	12202.1265	SMA30	152075.6211
NICKEL	24/08/2016	142672.554	1113719.1	12	11889.3795	SMA30	151837.9228
NICKEL	25/08/2016	139852.511	817570.1	12	11654.37592	SMA30	151469.8888
NICKEL	26/08/2016	137401.785	807498.8	12	11450.14875	SMA30	150983.5589
NICKEL	29/08/2016	133549.291	706008.1	12	11129.10758	SMA30	150288.5259
NICKEL	30/08/2016	132480.538	1116323.6	12	11040.04483	SMA30	149379.1998
NICKEL	31/08/2016	130960.25	519156.6	12	10913.35417	SMA30	148449.0218
NICKEL	1/09/2016	132642.102	597725.5	12	11053.5085	SMA30	147608.1451
NICKEL	2/09/2016	133548.676	453677.4	12	11129.05633	SMA30	146802.2097
NICKEL	5/09/2016	134184.016	386542.6	12	11182.00133	SMA30	146040.6196
NICKEL	6/09/2016	136408.508	524899.9	12	11367.37567	SMA30	145430.1064
NICKEL	7/09/2016	132472.077	559189.9	12	11039.33975	SMA30	144708.8859
NICKEL	8/09/2016	136990.115	744344.9	12	11415.84292	SMA30	144140.6188
NICKEL	9/09/2016	134752	722189	12	11229.33333	SMA30	143450.1516
NICKEL	12/09/2016	129053.582	419491.4	12	10754.46517	SMA30	142612.4109
NICKEL	13/09/2016	128193.262	524987.9	12	10682.77183	SMA30	141900.396
NICKEL	14/09/2016	127128.511	315712.3	12	10594.04258	SMA30	141338.0931
NICKEL	15/09/2016	128216.5635	232240.7	12	10684.71363	SMA30	140646.6368
NICKEL	16/09/2016	128910.798	316621.9	12	10742.5665	SMA30	139890.51
NICKEL	19/09/2016	126194.135	191817.5	12	10516.17792	SMA30	139080.2663
NICKEL	20/09/2016	128505.038	567746.7	12	10708.75317	SMA30	138370.0718
NICKEL	21/09/2016	132909.025	833374	12	11075.75208	SMA30	137647.1525
NICKEL	22/09/2016	129565.321	1227497.3	12	10797.11008	SMA30	136924.2074
NICKEL	23/09/2016	137127.133	972555.1	12	11427.26108	SMA30	136286.7995
NICKEL	26/09/2016	136062.614	945752.2	12	11338.55117	SMA30	135790.9111
NICKEL	27/09/2016	142117.347	1631492	12	11843.11225	SMA30	135637.6946
NICKEL	28/09/2016	139224.214	1129981.1	12	11602.01783	SMA30	135443.2726
NICKEL	29/09/2016	142193.866	808042.2	12	11849.48883	SMA30	135274.0996
NICKEL	30/09/2016	135591.8775	524515.65	12	11299.32313	SMA30	135000.7131
NICKEL	3/10/2016	137005.4015	360617.3	12	11417.11679	SMA30	134728.059
NICKEL	4/10/2016	137698.748	562783	12	11474.89567	SMA30	134517.3348
NICKEL	5/10/2016	144388.732	578335	12	12032.39433	SMA30	134451.632
NICKEL	6/10/2016	140348.662	592259.1	12	11695.72183	SMA30	134376.6677
NICKEL	7/10/2016	136722.91	529356.5	12	11393.57583	SMA30	134275.7129
NICKEL	10/10/2016	139637.0345	423760.1	12	11636.41954	SMA30	134347.8177
NICKEL	11/10/2016	138604.6645	457435.4	12	11550.38871	SMA30	134510.8942
NICKEL	12/10/2016	138427.6815	754237.7	12	11535.64013	SMA30	134702.7376
NICKEL	13/10/2016	138103.034	386737.2	12	11508.58617	SMA30	134933.15
NICKEL	14/10/2016	135572.011	657507.6	12	11297.66758	SMA30	135027.6632
NICKEL	17/10/2016	135952.263	558423.3	12	11329.35525	SMA30	135105.1982
NICKEL	18/10/2016	135625.325	623603.6	12	11302.11042	SMA30	135151.6921
NICKEL	19/10/2016	136221.861	542521.4	12	11351.82175	SMA30	135145.6712
NICKEL	20/10/2016	135586.456	319573.8	12	11298.87133	SMA30	135246.135
NICKEL	21/10/2016	135885.585	333794.2	12	11323.79875	SMA30	135210.505
NICKEL	24/10/2016	139957.528	719171.4	12	11663.12733	SMA30	135378.4253
NICKEL	25/10/2016	140384.113	446769.7	12	11698.67608	SMA30	135743.9263
NICKEL	26/10/2016	138891.999	338797.7	12	11574.33325	SMA30	136089.0468
NICKEL	27/10/2016	135622.3615	412026.5	12	11301.86346	SMA30	136363.042
NICKEL	28/10/2016	135410.726	565640.7	12	11284.22717	SMA30	136595.1118
NICKEL	31/10/2016	136101.682	499867.1	12	11341.80683	SMA30	136827.0758
NICKEL	1/11/2016	135657.163	189176.4	12	11304.76358	SMA30	137132.3347
NICKEL	2/11/2016	135916.578	435653	12	11326.3815	SMA30	137371.4167
NICKEL	3/11/2016	137593.753	504123.2	12	11466.14608	SMA30	137522.5369
NICKEL	4/11/2016	137969.887	583521.2	12	11497.49058	SMA30	137793.652
NICKEL	7/11/2016	137288.67	403434	12	11440.7225	SMA30	137798.8628
NICKEL	8/11/2016	141099.566	2120543.7	12	11758.29717	SMA30	137961.3452
NICKEL	9/11/2016	132791.794	1626124	12	11065.98283	SMA30	137660.5209
NICKEL	10/11/2016	136607.392	1105654.8	12	11383.94933	SMA30	137576.1073
NICKEL	11/11/2016	137046.874	222820.424	12	11420.57283	SMA30	137410.0753
NICKEL	14/11/2016	139193.483	378353.7	12	11599.45692	SMA30	137526.2561
NICKEL	15/11/2016	142430.932	940392.9	12	11869.24433	SMA30	137701.2732
NICKEL	16/11/2016	140315.343	967250.9	12	11692.94525	SMA30	137785.6795
NICKEL	17/11/2016	139550.613	547083.3	12	11629.21775	SMA30	137629.6111
NICKEL	18/11/2016	137926.426	335675.7	12	11493.86883	SMA30	137551.4745
NICKEL	21/11/2016	140214.261	704739.7	12	11684.52175	SMA30	137664.0987
NICKEL	22/11/2016	141321.991	1106171.4	12	11776.83258	SMA30	137718.4522
NICKEL	23/11/2016	148307.508	741390.1	12	12358.959	SMA30	138031.4471
NICKEL	24/11/2016	147954.388	337692.52	12	12329.53233	SMA30	138338.7602
NICKEL	25/11/2016	147954.388	337692.52	12	12329.53233	SMA30	138656.5458
NICKEL	28/11/2016	148667.004	1031079	12	12388.917	SMA30	139078.965
NICKEL	29/11/2016	145592.23	824361.1	12	12132.68583	SMA30	139389.9316
NICKEL	30/11/2016	143501.99	825445.3	12	11958.49917	SMA30	139644.0176
NICKEL	1/12/2016	143817.64	634545	12	11984.80333	SMA30	139889.0427
NICKEL	2/12/2016	144368.695	234885	12	12030.72458	SMA30	140172.3408
NICKEL	5/12/2016	147437.79	766662.4	12	12286.4825	SMA30	140544.9925
NICKEL	6/12/2016	143199.475	482732.5	12	11933.28958	SMA30	140649.5715
NICKEL	7/12/2016	144076.594	451753.3	12	12006.38283	SMA30	140768.6838
NICKEL	8/12/2016	144167.101	621367.4	12	12013.92508	SMA30	140938.8483
NICKEL	9/12/2016	144941.092	855457.1	12	12078.42433	SMA30	141239.4526
NICKEL	12/12/2016	146130.473	1011773.2	12	12177.53942	SMA30	141585.2508
NICKEL	13/12/2016	141424.759	691602.3	12	11785.39658	SMA30	141756.963
NICKEL	14/12/2016	141863.245	314518.9	12	11821.93708	SMA30	141957.1592
NICKEL	15/12/2016	138458.508	900888.7	12	11538.209	SMA30	142039.1569
NICKEL	16/12/2016	137367.725	2873123.9	12	11447.31042	SMA30	142031.8657
NICKEL	19/12/2016	134336.279	576284	12	11194.68992	SMA30	141914.6526
NICKEL	20/12/2016	131370.48	779944.2	12	10947.54	SMA30	141723.7432
NICKEL	21/12/2016	131324.766	479640.5	12	10943.7305	SMA30	141408.4271
NICKEL	22/12/2016	126791.849	401262.2	12	10565.98742	SMA30	141214.8805
NICKEL	23/12/2016	125269.414	332718.6	12	10439.11783	SMA30	140849.1392
NICKEL	28/12/2016	125145.709	444303.3	12	10428.80908	SMA30	140465.2307
NICKEL	29/12/2016	131235.901	454372	12	10936.32508	SMA30	140208.5345
NICKEL	30/12/2016	131719.023	305916.4	12	10976.58525	SMA30	139862.989
NICKEL	2/01/2017	131719.023	305918.942	12	10976.58525	SMA30	139585.6884
NICKEL	3/01/2017	134458.979	496877.7	12	11204.91492	SMA30	139421.4421
NICKEL	4/01/2017	137577.924	559763.1	12	11464.827	SMA30	139410.2001
NICKEL	5/01/2017	138105.734	444103.6	12	11508.81117	SMA30	139342.1831
NICKEL	6/01/2017	137560.299	439712.4	12	11463.35825	SMA30	139220.8382
NICKEL	9/01/2017	137747.193	340043.7	12	11478.93275	SMA30	138880.1829
NICKEL	10/01/2017	138174.543	371704.7	12	11514.54525	SMA30	138564.704
NICKEL	11/01/2017	137812.225	390279.5	12	11484.35208	SMA30	138237.5375
NICKEL	12/01/2017	139841.373	236979.2	12	11653.44775	SMA30	137952.8397
NICKEL	13/01/2017	137471.901	586943.5	12	11455.99175	SMA30	137690.8936
NICKEL	16/01/2017	137680.132	467010.4	12	11473.34433	SMA30	137503.0917
NICKEL	17/01/2017	138637.36	252707	12	11553.11333	SMA30	137335.9859
NICKEL	18/01/2017	140124.694	505077	12	11677.05783	SMA30	137199.0827
NICKEL	19/01/2017	139151.837	222178.4	12	11595.98642	SMA30	136931.7939
NICKEL	20/01/2017	138109.302	492599	12	11509.1085	SMA30	136767.5947
NICKEL	23/01/2017	138102.917	368863.8	12	11508.57642	SMA30	136574.8955
NICKEL	24/01/2017	139639.687	385156.3	12	11636.64058	SMA30	136428.8499
NICKEL	25/01/2017	139612.604	417685.1	12	11634.38367	SMA30	136256.9632
NICKEL	27/01/2017	139370.71	659465.5	12	11614.22583	SMA30	136038.9063
NICKEL	30/01/2017	138139.186	689122.6	12	11511.59883	SMA30	135932.9201
NICKEL	31/01/2017	139980.688	421216.2	12	11665.05733	SMA30	135872.1924
NICKEL	1/02/2017	141025.994	241953.7	12	11752.16617	SMA30	135955.0146
NICKEL	2/02/2017	146634.346	1173767.8	12	12219.52883	SMA30	136253.9378
NICKEL	3/02/2017	143881.737	464251.3	12	11990.14475	SMA30	136561.8558
NICKEL	6/02/2017	146089.86	511525.3	12	12174.155	SMA30	137036.6745
NICKEL	7/02/2017	147762.598	433578	12	12313.54983	SMA30	137566.9272
NICKEL	8/02/2017	149394.602	887943.9	12	12449.55017	SMA30	138296.0482
NICKEL	9/02/2017	149956.911	2216853.302	12	12496.40925	SMA30	139092.4191
NICKEL	10/02/2017	148651.246	455461.802	12	12387.60383	SMA30	139850.6622
NICKEL	13/02/2017	152421.88	752445.196	12	12701.82333	SMA30	140534.0809
NICKEL	14/02/2017	152796.185	847331.068	12	12733.01542	SMA30	141213.9894
NICKEL	15/02/2017	154369.308	1526577.296	12	12864.109	SMA30	141944.6437
NICKEL	16/02/2017	154136.953	803946.496	12	12844.74608	SMA30	142579.4171
NICKEL	17/02/2017	154684.67	1314344.6	12	12890.38917	SMA30	143131.2476
NICKEL	20/02/2017	156702.007	959757.3	12	13058.50058	SMA30	143731.1274
NICKEL	21/02/2017	157544.016	1619767.566	12	13128.668	SMA30	144375.7634
NICKEL	22/02/2017	155347.083	1196979.291	12	12945.59025	SMA30	144943.5018
NICKEL	23/02/2017	157064.401	1364526	12	13088.70008	SMA30	145552.852
NICKEL	24/02/2017	157327.44	714262.2	12	13110.62	SMA30	146182.3751
NICKEL	27/02/2017	159476.894	874583.2	12	13289.74117	SMA30	146815.779
NICKEL	28/02/2017	163192.199	1418006.3	12	13599.34992	SMA30	147645.466
NICKEL	1/03/2017	160661.721	749673.857	12	13388.47675	SMA30	148386.8076
NICKEL	2/03/2017	158995.018	1039697.557	12	13249.58483	SMA30	149043.5063
NICKEL	3/03/2017	158185.539	567015.457	12	13182.12825	SMA30	149626.1142
NICKEL	6/03/2017	159414.928	372612.3	12	13284.57733	SMA30	150279.7623
NICKEL	7/03/2017	157856.603	719172.6	12	13154.71692	SMA30	150916.772
NICKEL	8/03/2017	156946.792	718468.1	12	13078.89933	SMA30	151524.6389
NICKEL	9/03/2017	155401.237	850288.9	12	12950.10308	SMA30	152033.076
NICKEL	10/03/2017	150333.968	655173.2	12	12527.83067	SMA30	152378.9265
NICKEL	13/03/2017	152186.104	386595.527	12	12682.17533	SMA30	152792.3263
NICKEL	14/03/2017	155510.713	484448.127	12	12959.22608	SMA30	153352.6981
NICKEL	15/03/2017	155698.319	271098.953	12	12974.85992	SMA30	153859.7185
NICKEL	16/03/2017	155217.55	364967.353	12	12934.79583	SMA30	154317.5106
NICKEL	17/03/2017	160633.258	434343.839	12	13386.10483	SMA30	154769.0884
NICKEL	20/03/2017	153728.02	335307.612	12	12810.66833	SMA30	155086.7104
NICKEL	21/03/2017	152998.364	360866.6	12	12749.86367	SMA30	155309.5654
NICKEL	22/03/2017	150077.853	539339.866	12	12506.48775	SMA30	155384.251
NICKEL	23/03/2017	149715.535	412711.98	12	12476.29458	SMA30	155394.6037
OIL & GAS	29/03/2016	99995.813	46432057.7	12	8332.984416	SMA30	99995.813
OIL & GAS	30/03/2016	97061.978	35211143.7	12	8088.498166	SMA30	98528.8955
OIL & GAS	31/03/2016	97440.275	32772369.1	12	8120.022916	SMA30	98166.022
OIL & GAS	1/04/2016	96430.811	37853448.1	12	8035.900916	SMA30	97732.21925
OIL & GAS	4/04/2016	93256.474	33389519.8	12	7771.372833	SMA30	96837.0702
OIL & GAS	5/04/2016	91393.119	45852344.6	12	7616.09325	SMA30	95929.745
OIL & GAS	6/04/2016	91977.146	39424571.4	12	7664.762166	SMA30	95365.088
OIL & GAS	7/04/2016	95253.14	46104716.4	12	7937.761666	SMA30	95351.0945
OIL & GAS	8/04/2016	93789.142	35135434.8	12	7815.761833	SMA30	95177.54422
OIL & GAS	11/04/2016	93867.042	27803377.5	12	7822.2535	SMA30	95046.494
OIL & GAS	12/04/2016	93064.67	25738207.4	12	7755.389166	SMA30	94866.32818
OIL & GAS	13/04/2016	95915.77	91622815.1	12	7992.980833	SMA30	94953.78167
OIL & GAS	14/04/2016	96775.563	40653918.9	12	8064.63025	SMA30	95093.91869
OIL & GAS	15/04/2016	96728.901	37373542.9	12	8060.74175	SMA30	95210.70314
OIL & GAS	18/04/2016	94768.504	52184925.1	12	7897.375333	SMA30	95181.2232
OIL & GAS	19/04/2016	96312.421	45921213	12	8026.035083	SMA30	95251.92306
OIL & GAS	20/04/2016	97296.966	71023680.7	12	8108.0805	SMA30	95372.21971
OIL & GAS	21/04/2016	97911.884	100431714.8	12	8159.323666	SMA30	95513.31217
OIL & GAS	22/04/2016	98070.177	46512380.2	12	8172.51475	SMA30	95647.884
OIL & GAS	26/04/2016	97839.973	50391958.1	12	8153.331083	SMA30	95757.48845
OIL & GAS	27/04/2016	97807.126	60320763.1	12	8150.593833	SMA30	95855.09024
OIL & GAS	28/04/2016	99175.674	53545464.3	12	8264.6395	SMA30	96006.02586
OIL & GAS	29/04/2016	101475.404	60782263.1	12	8456.283666	SMA30	96243.82491
OIL & GAS	2/05/2016	100738.188	43262665.5	12	8394.849	SMA30	96431.09004
OIL & GAS	3/05/2016	102054.092	51522032.2	12	8504.507666	SMA30	96656.01012
OIL & GAS	4/05/2016	99148.442	61297205.6	12	8262.370166	SMA30	96751.87288
OIL & GAS	5/05/2016	99476.464	52991555.2	12	8289.705333	SMA30	96852.78367
OIL & GAS	6/05/2016	97604.797	46796809	12	8133.733083	SMA30	96879.64129
OIL & GAS	9/05/2016	98406.712	42101177	12	8200.559333	SMA30	96932.2989
OIL & GAS	10/05/2016	96794.569	40742930.6	12	8066.214083	SMA30	96927.7079
OIL & GAS	11/05/2016	97237.224	42695266.7	12	8103.102	SMA30	96937.69229
OIL & GAS	12/05/2016	99085.367	51707945.5	12	8257.113916	SMA30	96908.32306
OIL & GAS	13/05/2016	99059.824	39386004	12	8254.985333	SMA30	96972.76971
OIL & GAS	16/05/2016	98734.284	33256363.6	12	8227.857	SMA30	97014.51194
OIL & GAS	17/05/2016	99593.85	56108070.5	12	8299.4875	SMA30	97116.54545
OIL & GAS	18/05/2016	101009.141	58048199.8	12	8417.428416	SMA30	97366.63148
OIL & GAS	19/05/2016	99886.582	43404798	12	8323.881833	SMA30	97640.61416
OIL & GAS	20/05/2016	99683.398	42367599.5	12	8306.949833	SMA30	97889.20294
OIL & GAS	23/05/2016	97570.739	36589928.6	12	8130.894916	SMA30	97963.96419
OIL & GAS	24/05/2016	97371.459	27011971.3	12	8114.28825	SMA30	98079.52281
OIL & GAS	25/05/2016	97518.843	70767404.5	12	8126.57025	SMA30	98197.32284
OIL & GAS	26/05/2016	98493.634	61300220.2	12	8207.802833	SMA30	98372.45071
OIL & GAS	27/05/2016	99599.574	41932537.9	12	8299.9645	SMA30	98491.2831
OIL & GAS	30/05/2016	100996.061	28256832.3	12	8416.338416	SMA30	98627.42819
OIL & GAS	31/05/2016	100209.372	71919685.7	12	8350.781	SMA30	98739.70145
OIL & GAS	1/06/2016	97760.864	37191028.3	12	8146.738666	SMA30	98836.22919
OIL & GAS	2/06/2016	98305.537	31887363.4	12	8192.128083	SMA30	98900.52326
OIL & GAS	3/06/2016	98788.53	46051846.4	12	8232.3775	SMA30	98948.63823
OIL & GAS	6/06/2016	97778.565	27717635.2	12	8148.21375	SMA30	98944.33761
OIL & GAS	7/06/2016	98505.331	46230602.6	12	8208.777583	SMA30	98958.37484
OIL & GAS	8/06/2016	100635.189	56310892.9	12	8386.26575	SMA30	99048.5431
OIL & GAS	9/06/2016	104154.625	47045565.7	12	8679.552083	SMA30	99253.30113
OIL & GAS	10/06/2016	103481.089	27090658.1	12	8623.424083	SMA30	99392.18548
OIL & GAS	14/06/2016	99472.518	52861141.7	12	8289.3765	SMA30	99327.57626
OIL & GAS	15/06/2016	99564.719	38015332.9	12	8297.059916	SMA30	99289.72242
OIL & GAS	16/06/2016	98013.024	50284492.4	12	8167.752	SMA30	99159.36539
OIL & GAS	17/06/2016	97363.36	60821719.4	12	8113.613333	SMA30	99101.7821
OIL & GAS	20/06/2016	99176.655	64559988.7	12	8264.72125	SMA30	99092.11084
OIL & GAS	21/06/2016	99848.965	77228762.1	12	8320.747083	SMA30	99164.50335
OIL & GAS	22/06/2016	97669.566	86471845.1	12	8139.1305	SMA30	99140.72445
OIL & GAS	23/06/2016	96317.816	38262656.2	12	8026.484666	SMA30	99125.34532
OIL & GAS	24/06/2016	93455.599	135036822.7	12	7787.966583	SMA30	99003.35742
OIL & GAS	27/06/2016	93641.606	50073823.8	12	7803.467166	SMA30	98827.75223
OIL & GAS	28/06/2016	91869.104	64265644	12	7655.758666	SMA30	98595.79352
OIL & GAS	29/06/2016	92368.764	43974727.1	12	7697.397	SMA30	98390.45416
OIL & GAS	30/06/2016	92960.297	46543282.6	12	7746.691416	SMA30	98176.46858
OIL & GAS	1/07/2016	94043.253	25929632.8	12	7836.93775	SMA30	97951.76252
OIL & GAS	4/07/2016	93650.638	30530297.5	12	7804.219833	SMA30	97750.60303
OIL & GAS	5/07/2016	94138.956	27249800.2	12	7844.913	SMA30	97571.75006
OIL & GAS	6/07/2016	91978.653	45683492	12	7664.88775	SMA30	97391.36019
OIL & GAS	7/07/2016	95428.599	40910366.3	12	7952.38325	SMA30	97328.68729
OIL & GAS	8/07/2016	96107.144	28809265.9	12	8008.928666	SMA30	97283.14861
OIL & GAS	11/07/2016	96259.61	25569072.7	12	8021.634166	SMA30	97211.08332
OIL & GAS	12/07/2016	97048.829	28901962.4	12	8087.402416	SMA30	97128.80123
OIL & GAS	13/07/2016	99775.035	42025133.4	12	8314.58625	SMA30	97089.41329
OIL & GAS	14/07/2016	99398.848	27666451	12	8283.237333	SMA30	97063.26735
OIL & GAS	15/07/2016	99054.907	24546680.7	12	8254.575583	SMA30	97105.01068
OIL & GAS	18/07/2016	99949.4	37643108.8	12	8329.116666	SMA30	97158.03852
OIL & GAS	19/07/2016	101358.837	33786780.7	12	8446.56975	SMA30	97240.95165
OIL & GAS	20/07/2016	102320.806	35204073.3	12	8526.733833	SMA30	97387.47555
OIL & GAS	21/07/2016	103553.838	25559292.4	12	8629.4865	SMA30	97550.33061
OIL & GAS	22/07/2016	102995.85	21124417.6	12	8582.9875	SMA30	97626.48097
OIL & GAS	25/07/2016	102529.643	32212342.5	12	8544.136916	SMA30	97574.06219
OIL & GAS	26/07/2016	100880.674	50834666.3	12	8406.722833	SMA30	97490.17784
OIL & GAS	27/07/2016	100470.253	29278600.3	12	8372.521083	SMA30	97522.36284
OIL & GAS	28/07/2016	100029.492	44989420.7	12	8335.791	SMA30	97537.35552
OIL & GAS	29/07/2016	101478.375	60385038.2	12	8456.53125	SMA30	97649.14103
OIL & GAS	1/08/2016	100298.603	32116411.4	12	8358.216916	SMA30	97743.82629
OIL & GAS	2/08/2016	97993.691	57238985.9	12	8166.140916	SMA30	97705.66616
OIL & GAS	3/08/2016	97759.818	48146405.7	12	8146.6515	SMA30	97638.27432
OIL & GAS	4/08/2016	99751.355	52920890.4	12	8312.612916	SMA30	97705.42881
OIL & GAS	5/08/2016	98507.358	37097372.6	12	8208.9465	SMA30	97776.05919
OIL & GAS	8/08/2016	99367.431	21409608.8	12	8280.61925	SMA30	97966.76345
OIL & GAS	9/08/2016	99531.891	31356647	12	8294.32425	SMA30	98156.77265
OIL & GAS	10/08/2016	98316.506	21120537.2	12	8193.042166	SMA30	98364.75335
OIL & GAS	11/08/2016	98877.24	22012565	12	8239.77	SMA30	98574.70419
OIL & GAS	12/08/2016	100635.151	26652241	12	8386.262583	SMA30	98822.28013
OIL & GAS	15/08/2016	100899.339	28943446.9	12	8408.27825	SMA30	99043.44419
OIL & GAS	16/08/2016	99365.656	56806061.1	12	8280.471333	SMA30	99227.79961
OIL & GAS	17/08/2016	101953.399	40365032.5	12	8496.116583	SMA30	99479.87842
OIL & GAS	18/08/2016	102409.45	31658313.9	12	8534.120833	SMA30	99816.35574
OIL & GAS	19/08/2016	102127.06	53593779.7	12	8510.588333	SMA30	100032.4351
OIL & GAS	22/08/2016	101116.251	77848258.2	12	8426.35425	SMA30	100194.0192
OIL & GAS	23/08/2016	100502.435	35999608.4	12	8375.202916	SMA30	100330.8846
OIL & GAS	24/08/2016	100809.694	17895237.6	12	8400.807833	SMA30	100452.2028
OIL & GAS	25/08/2016	98645.472	25746181.9	12	8220.456	SMA30	100415.7653
OIL & GAS	26/08/2016	97114.871	30894898.6	12	8092.905916	SMA30	100342.0886
OIL & GAS	29/08/2016	97271.64	20302943.4	12	8105.97	SMA30	100284.5638
OIL & GAS	30/08/2016	98045.25	19986985.4	12	8170.4375	SMA30	100223.1397
OIL & GAS	31/08/2016	96262.317	23942101.1	12	8021.85975	SMA30	100058.7358
OIL & GAS	1/09/2016	95488.736	34090098.6	12	7957.394666	SMA30	99838.34642
OIL & GAS	2/09/2016	95742.552	26975671.3	12	7978.546	SMA30	99586.36945
OIL & GAS	5/09/2016	95534.237	24772235	12	7961.186416	SMA30	99345.67226
OIL & GAS	6/09/2016	95163.242	16329581.1	12	7930.270166	SMA30	99108.04642
OIL & GAS	7/09/2016	95936.25	55053255.4	12	7994.6875	SMA30	98948.54887
OIL & GAS	8/09/2016	96756.411	42767262.3	12	8063.03425	SMA30	98828.74752
OIL & GAS	9/09/2016	94663.688	64919870.6	12	7888.640666	SMA30	98655.65706
OIL & GAS	12/09/2016	94265.8575	52601599.7	12	7855.488125	SMA30	98422.99521
OIL & GAS	13/09/2016	93907.828	33737792.3	12	7825.652333	SMA30	98216.84118
OIL & GAS	14/09/2016	93919.858	64964014.4	12	7826.654833	SMA30	98085.42721
OIL & GAS	15/09/2016	93485.8185	54081582.25	12	7790.484875	SMA30	97947.55626
OIL & GAS	16/09/2016	93297.5345	54295638.05	12	7774.794541	SMA30	97739.3685
OIL & GAS	19/09/2016	92784.6815	14422863.4	12	7732.056791	SMA30	97554.76603
OIL & GAS	20/09/2016	93025.968	34834376.4	12	7752.164	SMA30	97350.20271
OIL & GAS	21/09/2016	93863.587	34376763.2	12	7821.965583	SMA30	97167.35419
OIL & GAS	22/09/2016	95260.443	40498175.2	12	7938.37025	SMA30	97068.77152
OIL & GAS	23/09/2016	95437.408	36478836.8	12	7953.117333	SMA30	96957.80919
OIL & GAS	26/09/2016	91029.065	21822976.4	12	7585.755416	SMA30	96647.93545
OIL & GAS	27/09/2016	92160.513	24356946.1	12	7680.04275	SMA30	96366.03784
OIL & GAS	28/09/2016	91465.616	26850039.2	12	7622.134666	SMA30	96111.19784
OIL & GAS	29/09/2016	95175.786	80724970.3	12	7931.3155	SMA30	95892.56516
